取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-02-05T00:37:42.033554+09:00,成田,RJAA,2,-2,,1,,9999,1017,,,RJAA 041500Z AUTO VRB01KT 9999 NSC 02/M02 Q1017 NOSIG RMK A3005
2026-02-05T01:26:30.969622+09:00,成田,RJAA,2,-2,270,2,,9999,1017,,,RJAA 041600Z AUTO 27002KT 9999 NSC 02/M02 Q1017 NOSIG RMK A3005
2026-02-05T02:28:51.126544+09:00,成田,RJAA,0,-3,,1,,9999,1017,,,RJAA 041700Z AUTO VRB01KT 9999 NSC M00/M03 Q1017 NOSIG RMK A3004
2026-02-05T03:25:37.508848+09:00,成田,RJAA,0,-3,300,2,,9999,1016,,,RJAA 041800Z AUTO 30002KT 9999 NSC M00/M03 Q1016 NOSIG RMK A3002
2026-02-05T04:26:31.018231+09:00,成田,RJAA,1,-3,300,1,,9999,1016,,,RJAA 041900Z AUTO 30001KT 9999 NSC 01/M03 Q1016 NOSIG RMK A3002
2026-02-05T05:01:36.250961+09:00,成田,RJAA,1,-2,320,1,,9999,1016,,,RJAA 041930Z AUTO 32001KT 9999 NSC 01/M02 Q1016 NOSIG RMK A3001
2026-02-05T05:53:11.472839+09:00,成田,RJAA,1,-3,,2,,9999,1016,,,RJAA 042030Z AUTO VRB02KT 9999 NSC 01/M03 Q1016 NOSIG RMK A3002
2026-02-05T06:28:00.589825+09:00,成田,RJAA,1,-3,,1,,9999,1016,,FEW30 SCT160,RJAA 042100Z VRB01KT 9999 FEW030 SCT160 01/M03 Q1016 NOSIG RMK 1CU030 4AC160 A3003
2026-02-05T06:55:52.954760+09:00,成田,RJAA,0,-3,,1,,9999,1016,,FEW30 SCT160,RJAA 042130Z VRB01KT 9999 FEW030 SCT160 M00/M03 Q1016 NOSIG RMK 1CU030 3AC160 A3003
2026-02-05T07:23:41.216831+09:00,成田,RJAA,-1,-4,,1,,9999,1017,,FEW30,RJAA 042200Z VRB01KT 9999 FEW030 M01/M04 Q1017 NOSIG RMK 1CU030 A3003
2026-02-05T07:56:03.566186+09:00,成田,RJAA,1,-2,330,2,,9999,1017,,FEW30,RJAA 042230Z 33002KT 9999 FEW030 01/M02 Q1017 NOSIG RMK 1CU030 A3004
2026-02-05T08:24:29.671655+09:00,成田,RJAA,4,-3,300,3,,9999,1017,,FEW30,RJAA 042300Z 30003KT 260V340 9999 FEW030 04/M03 Q1017 NOSIG RMK 1CU030 A3005
2026-02-05T08:55:16.476461+09:00,成田,RJAA,5,-3,320,4,,9999,1017,,FEW30,RJAA 042330Z 32004KT 9999 FEW030 05/M03 Q1017 NOSIG RMK 1CU030 A3004
2026-02-05T10:42:58.400785+09:00,成田,RJAA,11,-3,350,5,,9999,1016,,FEW30 BKNNone,RJAA 050130Z 35005KT 9999 FEW030 BKN/// 11/M03 Q1016 BECMG FM0300 22005KT RMK 1CU030 A3002
2026-02-05T13:09:56.388724+09:00,成田,RJAA,14,-2,160,5,,9999,1013,,FEW30 BKNNone,RJAA 050400Z 16005KT 110V210 9999 FEW030 BKN/// 14/M02 Q1013 NOSIG
2026-02-05T14:33:08.136767+09:00,成田,RJAA,14,-2,220,6,,9999,1013,,FEW30 SCT180 BKNNone,METAR RJAA 050500Z 22006KT 9999 FEW030 SCT180 BKN/// 14/M02 Q1013 NOSIG RMK 1CU030 3AC180 A2992
2026-02-05T15:34:40.656296+09:00,成田,RJAA,13,-4,180,5,,9999,1013,,FEW30 SCT180 BKNNone,RJAA 050600Z 18005KT 140V220 9999 FEW030 SCT180 BKN/// 13/M04 Q1013 NOSIG RMK 1CU030 3AC180 A2992
2026-02-05T16:35:05.632325+09:00,成田,RJAA,12,-3,210,5,,9999,1013,,,RJAA 050700Z 21005KT CAVOK 12/M03 Q1013 NOSIG RMK A2994
2026-02-05T17:05:56.592597+09:00,成田,RJAA,11,-3,210,3,,9999,1013,,,RJAA 050730Z 21003KT CAVOK 11/M03 Q1013 NOSIG RMK A2994
2026-02-05T18:04:17.702508+09:00,成田,RJAA,8,-1,180,3,,9999,1013,,,RJAA 050830Z 18003KT CAVOK 08/M01 Q1013 NOSIG RMK A2993
2026-02-05T19:03:39.651332+09:00,成田,RJAA,6,-1,130,2,,9999,1013,,,RJAA 050930Z 13002KT CAVOK 06/M01 Q1013 NOSIG RMK A2992
2026-02-05T20:04:20.182956+09:00,成田,RJAA,5,0,,2,,9999,1013,,,METAR RJAA 051030Z VRB02KT CAVOK 05/M00 Q1013 BECMG 20005KT
2026-02-05T20:51:09.566138+09:00,成田,RJAA,3,0,210,3,,9999,1013,,,RJAA 051130Z 21003KT CAVOK 03/00 Q1013 NOSIG RMK A2992
2026-02-05T21:50:57.482357+09:00,成田,RJAA,3,0,210,4,,9999,1012,,,RJAA 051230Z 21004KT CAVOK 03/M00 Q1012 NOSIG RMK A2990
2026-02-05T23:02:24.458627+09:00,成田,RJAA,4,1,280,2,,9999,1013,,,RJAA 051330Z 28002KT CAVOK 04/01 Q1013 NOSIG RMK A2991
