取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-01-22T00:26:35.993195+09:00,成田,RJAA,0,-6,340,5,,9999,1006,,FEW30,RJAA 211500Z 34005KT 9999 FEW030 M00/M06 Q1006 NOSIG
2026-01-22T01:00:53.640296+09:00,成田,RJAA,-1,-6,320,6,,9999,1006,,FEW46 SCT100,RJAA 211530Z AUTO 32006KT 9999 FEW046 SCT100 M01/M06 Q1006 NOSIG
2026-01-22T02:17:18.146466+09:00,成田,RJAA,0,-8,350,14,,9999,1006,,FEW23 SCT36 BKN40,RJAA 211700Z AUTO 35014KT 9999 FEW023 SCT036 BKN040 00/M08 Q1006 NOSIG
2026-01-22T03:07:27.975908+09:00,成田,RJAA,0,-5,340,10,,9999,1007,,FEW33 SCT39 BKN50,RJAA 211800Z AUTO 34010KT 9999 FEW033 SCT039 BKN050 M00/M05 Q1007 NOSIG
2026-01-22T04:01:16.752277+09:00,成田,RJAA,0,-8,340,10,,9999,1007,,,RJAA 211830Z AUTO 34010KT 9999 NSC M00/M08 Q1007 NOSIG
2026-01-22T04:43:47.221384+09:00,成田,RJAA,-2,-7,300,5,,9999,1007,,,RJAA 211930Z AUTO 30005KT 9999 NCD M02/M07 Q1007 NOSIG
2026-01-22T05:25:30.009104+09:00,成田,RJAA,-2,-7,300,4,,9999,1007,,,RJAA 212000Z AUTO 30004KT 9999 NCD M02/M07 Q1007 NOSIG
2026-01-22T05:59:32.045144+09:00,成田,RJAA,-3,-8,,1,,9999,1008,,,RJAA 212030Z AUTO VRB01KT 9999 NCD M03/M08 Q1008 BECMG 32006KT
2026-01-22T06:33:57.769215+09:00,成田,RJAA,-5,-8,,2,,9999,1008,,FEW30,RJAA 212100Z VRB02KT 9999 FEW030 M05/M08 Q1008 BECMG 32006KT
2026-01-22T06:54:21.374497+09:00,成田,RJAA,-4,-8,300,3,,9999,1009,,FEW30,RJAA 212130Z 30003KT 260V330 9999 FEW030 M04/M08 Q1009 NOSIG
2026-01-22T07:19:41.646414+09:00,成田,RJAA,-3,-9,310,7,,9999,1009,,FEW30,RJAA 212200Z 31007KT 9999 FEW030 M03/M09 Q1009 NOSIG
