取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-01-01T00:16:24.100403+09:00,成田,RJAA,4,3,330,7,,9999,1010,,,RJAA 311500Z AUTO 33007KT 9999 NSC 04/03 Q1010 NOSIG RMK A2985
2026-01-01T00:35:51.213111+09:00,成田,RJAA,4,3,330,7,,9999,1010,,,RJAA 311500Z AUTO 33007KT 9999 NSC 04/03 Q1010 NOSIG RMK A2985
2026-01-01T00:48:11.838872+09:00,成田,RJAA,4,3,360,7,,9999,1010,,,RJAA 311530Z AUTO 36007KT 9999 NSC 04/03 Q1010 NOSIG RMK A2985
2026-01-01T01:20:08.821346+09:00,成田,RJAA,4,3,10,9,,9999,1010,,,RJAA 311600Z AUTO 01009KT 9999 NSC 04/03 Q1010 NOSIG RMK A2983
2026-01-01T01:45:15.501739+09:00,成田,RJAA,4,2,10,8,,9999,1010,,,RJAA 311630Z AUTO 01008KT 9999 NSC 04/02 Q1010 NOSIG RMK A2984
2026-01-01T02:14:17.147027+09:00,成田,RJAA,3,2,10,7,,9999,1010,,,RJAA 311700Z AUTO 01007KT 9999 NSC 03/02 Q1010 NOSIG RMK A2984
2026-01-01T02:34:11.307081+09:00,成田,RJAA,3,2,10,7,,9999,1010,,,RJAA 311700Z AUTO 01007KT 9999 NSC 03/02 Q1010 NOSIG RMK A2984
2026-01-01T02:46:26.268839+09:00,成田,RJAA,3,1,360,7,,9999,1010,,,RJAA 311730Z AUTO 36007KT 9999 NSC 03/01 Q1010 NOSIG RMK A2984
2026-01-01T03:22:54.957436+09:00,成田,RJAA,3,1,340,4,,9999,1010,,,RJAA 311800Z AUTO 34004KT 9999 NSC 03/01 Q1010 NOSIG RMK A2983
2026-01-01T03:54:42.784832+09:00,成田,RJAA,4,1,10,6,,9999,1010,,,RJAA 311830Z AUTO 01006KT 9999 NSC 04/01 Q1010 NOSIG RMK A2983
