取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-08-22T00:26:37.592717+09:00,石家荘,ZBSJ,26,25,0,0,,4700,1008,BR,,ZBSJ 211500Z 00000MPS 4700 BR NSC 26/25 Q1008 NOSIG
2026-08-22T01:01:39.072116+09:00,石家荘,ZBSJ,26,25,0,0,,4700,1008,BR,,ZBSJ 211500Z 00000MPS 4700 BR NSC 26/25 Q1008 NOSIG
2026-08-22T01:53:03.250193+09:00,石家荘,ZBSJ,26,25,80,1,,4300,1008,BR,,ZBSJ 211600Z 08001MPS 4300 BR NSC 26/25 Q1008 NOSIG
2026-08-22T02:22:06.149497+09:00,石家荘,ZBSJ,26,25,,1,,4800,1008,BR,SCT40,ZBSJ 211700Z VRB01MPS 4800 BR SCT040 26/25 Q1008 NOSIG
2026-08-22T02:59:37.684419+09:00,石家荘,ZBSJ,26,25,,1,,4800,1008,BR,SCT40,ZBSJ 211700Z VRB01MPS 4800 BR SCT040 26/25 Q1008 NOSIG
2026-08-22T03:44:20.386169+09:00,石家荘,ZBSJ,26,24,320,3,,5000,1008,-TSRA BR,FEW30 SCT40,ZBSJ 211800Z 32003MPS 5000 -TSRA BR FEW030CB SCT040 26/24 Q1008 BECMG TL1930 BR NSC
2026-08-22T04:20:44.232825+09:00,石家荘,ZBSJ,25,24,330,2,,4500,1008,-SHRA BR,FEW16 OVC46,ZBSJ 211900Z 33002MPS 4500 -SHRA BR FEW016 OVC046 25/24 Q1008 RETSRA NOSIG
2026-08-22T04:51:55.637833+09:00,石家荘,ZBSJ,25,24,330,2,,4500,1008,-SHRA BR,FEW16 OVC46,ZBSJ 211900Z 33002MPS 4500 -SHRA BR FEW016 OVC046 25/24 Q1008 RETSRA NOSIG
2026-08-22T05:18:24.297408+09:00,石家荘,ZBSJ,25,24,0,0,,4500,1008,BR,FEW46,ZBSJ 212000Z 00000MPS 4500 BR FEW046 25/24 Q1008 NOSIG
2026-08-22T05:43:41.704239+09:00,石家荘,ZBSJ,25,24,0,0,,4500,1008,BR,FEW46,ZBSJ 212000Z 00000MPS 4500 BR FEW046 25/24 Q1008 NOSIG
2026-08-22T06:17:33.302386+09:00,石家荘,ZBSJ,24,24,330,2,,5000,1007,BR,FEW46,ZBSJ 212100Z 33002MPS 270V350 5000 BR FEW046 24/24 Q1007 NOSIG
2026-08-22T06:42:18.157590+09:00,石家荘,ZBSJ,24,24,330,2,,5000,1007,BR,FEW46,ZBSJ 212100Z 33002MPS 270V350 5000 BR FEW046 24/24 Q1007 NOSIG
2026-08-22T07:17:07.920475+09:00,石家荘,ZBSJ,24,23,,1,,5000,1007,BR,SCT46,ZBSJ 212200Z VRB01MPS 5000 BR SCT046 24/23 Q1007 NOSIG
2026-08-22T07:44:27.892049+09:00,石家荘,ZBSJ,24,23,,1,,5000,1007,BR,SCT46,ZBSJ 212200Z VRB01MPS 5000 BR SCT046 24/23 Q1007 NOSIG
2026-08-22T08:17:18.845471+09:00,石家荘,ZBSJ,25,24,,1,,5000,1008,BR,,ZBSJ 212300Z VRB01MPS 5000 BR NSC 25/24 Q1008 NOSIG
2026-08-22T08:42:17.068968+09:00,石家荘,ZBSJ,25,24,,1,,5000,1008,BR,,ZBSJ 212300Z VRB01MPS 5000 BR NSC 25/24 Q1008 NOSIG
2026-08-22T09:53:51.280106+09:00,石家荘,ZBSJ,27,25,320,2,,5000,1008,BR,,ZBSJ 220000Z 32002MPS 290V350 5000 BR NSC 27/25 Q1008 NOSIG
2026-08-22T11:12:46.631500+09:00,石家荘,ZBSJ,30,24,,1,,5000,1008,HZ,FEW20,ZBSJ 220200Z VRB01MPS 5000 HZ FEW020 30/24 Q1008 NOSIG
2026-08-22T12:09:06.012067+09:00,石家荘,ZBSJ,31,25,,1,,5000,1009,HZ,SCT26,ZBSJ 220300Z VRB01MPS 5000 HZ SCT026 31/25 Q1009 NOSIG
2026-08-22T12:58:03.228166+09:00,石家荘,ZBSJ,31,25,,1,,5000,1009,HZ,SCT26,ZBSJ 220300Z VRB01MPS 5000 HZ SCT026 31/25 Q1009 NOSIG
2026-08-22T13:33:48.443971+09:00,石家荘,ZBSJ,32,25,,1,,5000,1008,HZ,SCT26,ZBSJ 220400Z VRB01MPS 5000 HZ SCT026 32/25 Q1008 NOSIG
2026-08-22T14:02:25.100464+09:00,石家荘,ZBSJ,32,25,,1,,5000,1008,HZ,SCT26,ZBSJ 220400Z VRB01MPS 5000 HZ SCT026 32/25 Q1008 NOSIG
2026-08-22T14:44:18.014866+09:00,石家荘,ZBSJ,32,24,120,2,,8000,1008,,SCT26,ZBSJ 220500Z 12002MPS 100V170 8000 SCT026 32/24 Q1008 NOSIG
2026-08-22T15:29:08.689499+09:00,石家荘,ZBSJ,33,24,120,3,,9999,1007,,FEW26,ZBSJ 220600Z 12003MPS 090V170 9999 FEW026 33/24 Q1007 NOSIG
2026-08-22T16:16:27.239545+09:00,石家荘,ZBSJ,34,24,150,3,,9999,1007,,FEW26,ZBSJ 220700Z 15003MPS 110V180 9999 FEW026 34/24 Q1007 NOSIG
2026-08-22T16:47:56.227539+09:00,石家荘,ZBSJ,34,24,150,3,,9999,1007,,FEW26,ZBSJ 220700Z 15003MPS 110V180 9999 FEW026 34/24 Q1007 NOSIG
2026-08-22T17:21:14.327893+09:00,石家荘,ZBSJ,33,24,120,3,,9999,1007,,FEW26,ZBSJ 220800Z 12003MPS 080V150 9999 FEW026 33/24 Q1007 NOSIG
2026-08-22T17:59:53.116342+09:00,石家荘,ZBSJ,33,24,120,3,,9999,1007,,FEW26,ZBSJ 220800Z 12003MPS 080V150 9999 FEW026 33/24 Q1007 NOSIG
2026-08-22T18:33:05.810815+09:00,石家荘,ZBSJ,33,24,150,4,,9999,1007,,FEW26,ZBSJ 220900Z 15004MPS 9999 FEW026 33/24 Q1007 NOSIG
2026-08-22T18:54:32.767167+09:00,石家荘,ZBSJ,33,24,150,4,,9999,1007,,FEW26,ZBSJ 220900Z 15004MPS 9999 FEW026 33/24 Q1007 NOSIG
2026-08-22T19:16:12.532095+09:00,石家荘,ZBSJ,32,25,120,2,,9999,1006,,,ZBSJ 221000Z 12002MPS CAVOK 32/25 Q1006 NOSIG
2026-08-22T19:42:56.715245+09:00,石家荘,ZBSJ,32,25,120,2,,9999,1006,,,ZBSJ 221000Z 12002MPS CAVOK 32/25 Q1006 NOSIG
2026-08-22T20:15:22.010389+09:00,石家荘,ZBSJ,30,25,120,1,,9999,1007,,,ZBSJ 221100Z 12001MPS CAVOK 30/25 Q1007 NOSIG
