取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-01-18T15:24:41.836390+09:00,石家荘,ZBSJ,-5,-7,50,3,,7000,1028,,FEW10 OVC33,ZBSJ 180600Z 05003MPS 360V090 7000 FEW010 OVC033 M05/M07 Q1028 NOSIG
2026-01-18T15:56:03.776349+09:00,石家荘,ZBSJ,-5,-7,50,3,,7000,1028,,FEW10 OVC33,ZBSJ 180600Z 05003MPS 360V090 7000 FEW010 OVC033 M05/M07 Q1028 NOSIG
2026-01-18T16:18:05.867665+09:00,石家荘,ZBSJ,-4,-7,50,3,,7000,1028,,SCT16 OVC33,METAR ZBSJ 180700Z 05003MPS 360V080 7000 SCT016 OVC033 M04/M07 Q1028 NOSIG
2026-01-18T16:34:35.353116+09:00,石家荘,ZBSJ,-4,-7,50,3,,7000,1028,,SCT16 OVC33,ZBSJ 180700Z 05003MPS 360V080 7000 SCT016 OVC033 M04/M07 Q1028 NOSIG
2026-01-18T16:45:11.711191+09:00,石家荘,ZBSJ,-4,-7,50,3,,7000,1028,,SCT16 OVC33,ZBSJ 180700Z 05003MPS 360V080 7000 SCT016 OVC033 M04/M07 Q1028 NOSIG
2026-01-18T17:20:56.649527+09:00,石家荘,ZBSJ,-5,-8,60,3,,8000,1029,,SCT16 OVC33,ZBSJ 180800Z 06003MPS 030V100 8000 SCT016 OVC033 M05/M08 Q1029 NOSIG
2026-01-18T17:52:50.004653+09:00,石家荘,ZBSJ,-5,-8,60,3,,8000,1029,,SCT16 OVC33,ZBSJ 180800Z 06003MPS 030V100 8000 SCT016 OVC033 M05/M08 Q1029 NOSIG
2026-01-18T18:16:23.564845+09:00,石家荘,ZBSJ,-5,-8,30,2,,7000,1030,,SCT16 OVC33,ZBSJ 180900Z 03002MPS 360V060 7000 SCT016 OVC033 M05/M08 Q1030 NOSIG
2026-01-18T18:35:21.897635+09:00,石家荘,ZBSJ,-5,-8,30,2,,7000,1030,,SCT16 OVC33,ZBSJ 180900Z 03002MPS 360V060 7000 SCT016 OVC033 M05/M08 Q1030 NOSIG
2026-01-18T18:47:19.103295+09:00,石家荘,ZBSJ,-5,-8,30,2,,7000,1030,,SCT16 OVC33,ZBSJ 180900Z 03002MPS 360V060 7000 SCT016 OVC033 M05/M08 Q1030 NOSIG
2026-01-18T19:16:29.344052+09:00,石家荘,ZBSJ,-5,-8,,1,,8000,1031,,BKN33,ZBSJ 181000Z VRB01MPS 8000 BKN033 M05/M08 Q1031 NOSIG
2026-01-18T19:40:06.360066+09:00,石家荘,ZBSJ,-5,-8,,1,,8000,1031,,BKN33,ZBSJ 181000Z VRB01MPS 8000 BKN033 M05/M08 Q1031 NOSIG
2026-01-18T19:52:04.404840+09:00,石家荘,ZBSJ,-5,-8,,1,,8000,1031,,BKN33,ZBSJ 181000Z VRB01MPS 8000 BKN033 M05/M08 Q1031 NOSIG
2026-01-18T20:12:54.342936+09:00,石家荘,ZBSJ,-5,-8,70,2,,8000,1032,,BKN33,ZBSJ 181100Z 07002MPS 030V100 8000 BKN033 M05/M08 Q1032 NOSIG
2026-01-18T20:29:46.395255+09:00,石家荘,ZBSJ,-5,-8,70,2,,8000,1032,,BKN33,ZBSJ 181100Z 07002MPS 030V100 8000 BKN033 M05/M08 Q1032 NOSIG
2026-01-18T20:44:13.652901+09:00,石家荘,ZBSJ,-5,-8,70,2,,8000,1032,,BKN33,ZBSJ 181100Z 07002MPS 030V100 8000 BKN033 M05/M08 Q1032 NOSIG
2026-01-18T21:30:29.812304+09:00,石家荘,ZBSJ,-5,-8,30,2,,9999,1033,,BKN33,ZBSJ 181200Z 03002MPS 350V080 9999 BKN033 M05/M08 Q1033 NOSIG
2026-01-18T22:09:11.767799+09:00,石家荘,ZBSJ,-5,-9,,1,,9999,1034,,BKN40,ZBSJ 181300Z VRB01MPS 9999 BKN040 M05/M09 Q1034 NOSIG
2026-01-18T22:41:56.603259+09:00,石家荘,ZBSJ,-5,-9,,1,,9999,1034,,BKN40,ZBSJ 181300Z VRB01MPS 9999 BKN040 M05/M09 Q1034 NOSIG
2026-01-18T23:14:11.761721+09:00,石家荘,ZBSJ,-5,-9,,1,,9999,1035,,BKN40,ZBSJ 181400Z VRB01MPS 9999 BKN040 M05/M09 Q1035 NOSIG
2026-01-18T23:34:26.165215+09:00,石家荘,ZBSJ,-5,-9,,1,,9999,1035,,BKN40,ZBSJ 181400Z VRB01MPS 9999 BKN040 M05/M09 Q1035 NOSIG
