取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-02-09T00:20:41.644455+09:00,石家荘,ZBSJ,-4,-13,130,1,,9999,1027,,,ZBSJ 081500Z 13001MPS CAVOK M04/M13 Q1027 NOSIG
2026-02-09T00:54:03.785095+09:00,石家荘,ZBSJ,-4,-13,130,1,,9999,1027,,,ZBSJ 081500Z 13001MPS CAVOK M04/M13 Q1027 NOSIG
2026-02-09T01:23:50.440331+09:00,石家荘,ZBSJ,-6,-13,130,1,,9999,1027,,,ZBSJ 081600Z 13001MPS CAVOK M06/M13 Q1027 NOSIG
2026-02-09T01:59:57.657959+09:00,石家荘,ZBSJ,-6,-13,130,1,,9999,1027,,,ZBSJ 081600Z 13001MPS CAVOK M06/M13 Q1027 NOSIG
2026-02-09T02:34:32.213427+09:00,石家荘,ZBSJ,-5,-12,,1,,9999,1026,,,ZBSJ 081700Z VRB01MPS CAVOK M05/M12 Q1026 NOSIG
2026-02-09T02:55:33.658043+09:00,石家荘,ZBSJ,-5,-12,,1,,9999,1026,,,ZBSJ 081700Z VRB01MPS CAVOK M05/M12 Q1026 NOSIG
2026-02-09T03:29:54.590500+09:00,石家荘,ZBSJ,-5,-12,230,2,,8000,1025,,,ZBSJ 081800Z 23002MPS 8000 NSC M05/M12 Q1025 NOSIG
2026-02-09T04:04:12.429638+09:00,石家荘,ZBSJ,-5,-12,230,2,,8000,1025,,,ZBSJ 081800Z 23002MPS 8000 NSC M05/M12 Q1025 NOSIG
2026-02-09T04:40:01.984086+09:00,石家荘,ZBSJ,-6,-13,220,2,,8000,1025,,,ZBSJ 081900Z 22002MPS 8000 NSC M06/M13 Q1025 NOSIG
2026-02-09T04:53:41.208625+09:00,石家荘,ZBSJ,-6,-13,220,2,,8000,1025,,,ZBSJ 081900Z 22002MPS 8000 NSC M06/M13 Q1025 NOSIG
2026-02-09T05:20:48.178865+09:00,石家荘,ZBSJ,-9,-13,0,0,,8000,1024,,,ZBSJ 082000Z 00000MPS 8000 NSC M09/M13 Q1024 NOSIG
2026-02-09T05:57:10.178149+09:00,石家荘,ZBSJ,-9,-13,0,0,,8000,1024,,,ZBSJ 082000Z 00000MPS 8000 NSC M09/M13 Q1024 NOSIG
