取得日時,空港名,ICAOコード,気温(°C),露点温度(°C),風向(°),風速(kt),最大瞬間風速(kt),視程(m),気圧(hPa),現在天気,雲の状態,原文
2026-08-20T00:24:26.773501+09:00,石家荘,ZBSJ,25,24,,1,,4500,1012,BR,,ZBSJ 191500Z VRB01MPS 4500 BR NSC 25/24 Q1012 NOSIG
2026-08-20T01:00:13.327395+09:00,石家荘,ZBSJ,25,24,,1,,4500,1012,BR,,ZBSJ 191500Z VRB01MPS 4500 BR NSC 25/24 Q1012 NOSIG
2026-08-20T01:38:43.246192+09:00,石家荘,ZBSJ,25,24,,1,,4500,1012,BR,,ZBSJ 191600Z VRB01MPS 4500 BR NSC 25/24 Q1012 NOSIG
2026-08-20T02:00:15.648464+09:00,石家荘,ZBSJ,25,24,,1,,4500,1012,BR,,ZBSJ 191600Z VRB01MPS 4500 BR NSC 25/24 Q1012 NOSIG
2026-08-20T02:42:47.168944+09:00,石家荘,ZBSJ,25,24,330,1,,4500,1012,BR,,ZBSJ 191700Z 33001MPS 4500 BR NSC 25/24 Q1012 NOSIG
2026-08-20T03:24:50.583153+09:00,石家荘,ZBSJ,24,24,,1,,4500,1012,BR,,ZBSJ 191800Z VRB01MPS 4500 BR NSC 24/24 Q1012 NOSIG
2026-08-20T04:04:36.924131+09:00,石家荘,ZBSJ,24,24,,1,,4500,1012,BR,,ZBSJ 191800Z VRB01MPS 4500 BR NSC 24/24 Q1012 NOSIG
2026-08-20T04:42:04.830023+09:00,石家荘,ZBSJ,24,24,0,0,,4000,1012,BR,,ZBSJ 191900Z 00000MPS 4000 BR NSC 24/24 Q1012 NOSIG
2026-08-20T05:19:26.833814+09:00,石家荘,ZBSJ,24,23,160,1,,4000,1012,BR,,ZBSJ 192000Z 16001MPS 4000 BR NSC 24/23 Q1012 NOSIG
2026-08-20T05:48:42.378263+09:00,石家荘,ZBSJ,24,23,160,1,,4000,1012,BR,,ZBSJ 192000Z 16001MPS 4000 BR NSC 24/23 Q1012 NOSIG
2026-08-20T06:19:16.749008+09:00,石家荘,ZBSJ,23,23,330,1,,3000,1011,BR,,ZBSJ 192100Z 33001MPS 3000 BR NSC 23/23 Q1011 NOSIG
2026-08-20T06:44:37.493944+09:00,石家荘,ZBSJ,23,23,330,1,,3000,1011,BR,,ZBSJ 192100Z 33001MPS 3000 BR NSC 23/23 Q1011 NOSIG
2026-08-20T07:17:50.368632+09:00,石家荘,ZBSJ,24,23,340,1,,2000,1012,BR,,ZBSJ 192200Z 34001MPS 2000 BR NSC 24/23 Q1012 NOSIG
2026-08-20T07:45:07.470131+09:00,石家荘,ZBSJ,24,23,340,1,,2000,1012,BR,,ZBSJ 192200Z 34001MPS 2000 BR NSC 24/23 Q1012 NOSIG
2026-08-20T08:16:58.402393+09:00,石家荘,ZBSJ,25,24,290,2,,3500,1012,BR,,ZBSJ 192300Z 29002MPS 260V330 3500 BR NSC 25/24 Q1012 NOSIG
2026-08-20T08:40:36.791720+09:00,石家荘,ZBSJ,25,24,290,2,,3500,1012,BR,,ZBSJ 192300Z 29002MPS 260V330 3500 BR NSC 25/24 Q1012 NOSIG
2026-08-20T09:53:45.087413+09:00,石家荘,ZBSJ,26,24,,1,,3500,1012,BR,,ZBSJ 200000Z VRB01MPS 3500 BR NSC 26/24 Q1012 NOSIG
2026-08-20T11:13:51.995470+09:00,石家荘,ZBSJ,29,25,,1,,3500,1012,BR,BKN33,ZBSJ 200200Z VRB01MPS 3500 BR BKN033 29/25 Q1012 NOSIG
